date,time,players
10-15,05:20:00,44666
10-15,05:30:00,43649
10-15,05:40:00,42589
10-15,05:50:00,41768
10-15,06:00:00,40846
10-15,06:10:00,40065
10-15,06:20:00,39439
10-15,06:30:00,38922
10-15,06:40:00,38499
10-15,06:50:00,38122
10-15,07:00:00,37761
10-15,07:10:00,37243
10-15,07:20:00,36939
10-15,07:30:00,36678
10-15,07:40:00,36664
10-15,07:50:00,36704
10-15,08:00:00,36785
10-15,08:10:00,36904
10-15,08:20:00,36998
10-15,08:30:00,37247
10-15,08:40:00,37474
10-15,08:50:00,37830
10-15,09:00:00,38064
10-15,09:10:00,38153
10-15,09:20:00,38426
10-15,09:30:00,38707
10-15,09:40:00,39083
10-15,09:50:00,39457
10-15,10:00:00,39983
10-15,10:10:00,40584
10-15,10:20:00,41284
10-15,10:30:00,42135
10-15,10:40:00,43157
10-15,10:50:00,44455
10-15,11:00:00,45680
10-15,11:10:00,47237
10-15,11:20:00,49044
10-15,11:30:00,50644
10-15,11:40:00,52412
10-15,11:50:00,54197
10-15,12:00:00,55866
10-15,12:10:00,58097
10-15,12:20:00,60162
10-15,12:30:00,62218
10-15,12:40:00,64288
10-15,12:50:00,66127
10-15,13:00:00,68172
10-15,13:10:00,69888
10-15,13:20:00,71693
10-15,13:30:00,73742
10-15,13:40:00,75403
10-15,13:50:00,76726
10-15,14:00:00,77460
10-15,14:10:00,78146
10-15,14:20:00,78558
10-15,14:30:00,78705
10-15,14:40:00,78742
10-15,14:50:00,78557
10-15,15:00:00,77923
10-15,15:10:00,77345
10-15,15:20:00,77124
10-15,15:30:00,76647
10-15,15:40:00,75902
10-15,15:50:00,75320
10-15,16:00:00,74447
10-15,16:10:00,73760
10-15,16:20:00,72860
10-15,16:30:00,72643
10-15,16:40:00,72710
10-15,16:50:00,72489
10-15,17:00:00,72398
10-15,17:10:00,72307
10-15,17:20:00,72644
10-15,17:30:00,73079
10-15,17:40:00,73529
10-15,17:50:00,73937
10-15,18:00:00,74279
10-15,18:10:00,74576
10-15,18:20:00,75053
10-15,18:30:00,75414
10-15,18:40:00,75722
10-15,18:50:00,75770
10-15,19:00:00,75356
10-15,19:10:00,74748
10-15,19:20:00,74236
10-15,19:30:00,73515
10-15,19:40:00,72803
10-15,19:50:00,72256
10-15,20:00:00,71002
10-15,20:10:00,69339
10-15,20:20:00,67896
10-15,20:30:00,66288
10-15,20:40:00,64891
10-15,20:50:00,63575
10-15,21:00:00,62160
10-15,21:10:00,60463
10-15,21:20:00,59317
10-15,21:30:00,57769
10-15,21:40:00,56583
10-15,21:50:00,55563
10-15,22:00:00,54482
10-15,22:10:00,53242
10-15,22:20:00,52237
10-15,22:30:00,51310
10-15,22:40:00,50621
10-15,22:50:00,50090
10-15,23:00:00,49728
10-15,23:10:00,49176
10-15,23:20:00,49082
10-15,23:30:00,49004
10-15,23:40:00,49032
10-15,23:50:00,48984
10-16,00:00:00,48869
10-16,00:10:00,49037
10-16,00:20:00,49455
10-16,00:30:00,49912
10-16,00:40:00,50097
10-16,00:50:00,50201
10-16,01:00:00,50448
10-16,01:10:00,50533
10-16,01:20:00,50593
10-16,01:30:00,50940
10-16,01:40:00,51229
10-16,01:50:00,51377
10-16,02:00:00,51254
10-16,02:10:00,50955
10-16,02:20:00,50638
10-16,02:30:00,50403
10-16,02:40:00,50254
10-16,02:50:00,49937
10-16,03:00:00,49300
10-16,03:10:00,48536
10-16,03:20:00,47770
10-16,03:30:00,46885
10-16,03:40:00,46138
10-16,03:50:00,45286
10-16,04:00:00,44505
10-16,04:10:00,43843
10-16,04:20:00,43260
10-16,04:30:00,42960
10-16,04:40:00,42434
10-16,04:50:00,41996
10-16,05:00:00,41259
10-16,05:10:00,40284
10-16,05:20:00,39461
10-16,05:30:00,38585
10-16,05:40:00,37812
10-16,05:50:00,37086
10-16,06:00:00,36256
10-16,06:10:00,35451
10-16,06:20:00,34836
10-16,06:30:00,34443
10-16,06:40:00,33961
10-16,06:50:00,33615
10-16,07:00:00,33409
10-16,07:10:00,32881
10-16,07:20:00,32800
10-16,07:30:00,32631
10-16,07:40:00,32541
10-16,07:50:00,32652
10-16,08:00:00,32749
10-16,08:10:00,32850
10-16,08:20:00,33100
10-16,08:30:00,33367
10-16,08:40:00,33614
10-16,08:50:00,33726
10-16,09:00:00,33777
10-16,09:10:00,33902
10-16,09:20:00,34249
10-16,09:30:00,34784
10-16,09:40:00,35231
10-16,09:50:00,35716
10-16,10:00:00,36068
10-16,10:10:00,36507
10-16,10:20:00,37111
10-16,10:30:00,38021
10-16,10:40:00,39204
10-16,10:50:00,40161
10-16,11:00:00,41275
10-16,11:10:00,42457
10-16,11:20:00,43781
10-16,11:30:00,45382
10-16,11:40:00,47294
10-16,11:50:00,48991
10-16,12:00:00,50713
10-16,12:10:00,52434
10-16,12:20:00,54299
10-16,12:30:00,56056
10-16,12:40:00,57970
10-16,12:50:00,59844
10-16,13:00:00,61635
10-16,13:10:00,63477
10-16,13:20:00,65035
10-16,13:30:00,66880
10-16,13:40:00,68341
10-16,13:50:00,69495
10-16,14:00:00,70188
10-16,14:10:00,71100
10-16,14:20:00,71809
10-16,14:30:00,71954
10-16,14:40:00,72151
10-16,14:50:00,72041
10-16,15:00:00,71462
10-16,15:10:00,71168
10-16,15:20:00,71020
10-16,15:30:00,70501
10-16,15:40:00,69893
10-16,15:50:00,69482
10-16,16:00:00,68774
10-16,16:10:00,67969
10-16,16:20:00,67626
10-16,16:30:00,67552
10-16,16:40:00,67581
10-16,16:50:00,67525
10-16,17:00:00,67361
10-16,17:10:00,67407
10-16,17:20:00,67587
10-16,17:30:00,67735
10-16,17:40:00,68007
10-16,17:50:00,68456
10-16,18:00:00,68530
10-16,18:10:00,68723
10-16,18:20:00,69133
10-16,18:30:00,69340
10-16,18:40:00,69567
10-16,18:50:00,69765
10-16,19:00:00,69649
10-16,19:10:00,69250
10-16,19:20:00,68725
10-16,19:30:00,68388
10-16,19:40:00,67919
10-16,19:50:00,67134
10-16,20:00:00,66222
10-16,20:10:00,65029
10-16,20:20:00,63655
10-16,20:30:00,62568
10-16,20:40:00,61599
10-16,20:50:00,60594
10-16,21:00:00,59474
10-16,21:10:00,57880
10-16,21:20:00,56496
10-16,21:30:00,55074
10-16,21:40:00,53808
10-16,21:50:00,52632
10-16,22:00:00,51602
10-16,22:10:00,50107
10-16,22:20:00,49436
10-16,22:30:00,48542
10-16,22:40:00,47872
10-16,22:50:00,47439
10-16,23:00:00,46824
10-16,23:10:00,46258
10-16,23:20:00,46012
10-16,23:30:00,45990
10-16,23:40:00,45963
10-16,23:50:00,45916
10-17,00:00:00,46047
10-17,00:10:00,46010
10-17,00:20:00,46195
10-17,00:30:00,46431
10-17,00:40:00,46548
10-17,00:50:00,46941
10-17,01:00:00,47012
10-17,01:10:00,47269
10-17,01:20:00,47400
10-17,01:30:00,47647
10-17,01:40:00,47682
10-17,01:50:00,47917
10-17,02:00:00,47779
10-17,02:10:00,47727
10-17,02:20:00,47739
10-17,02:30:00,47426
10-17,02:40:00,47321
10-17,02:50:00,46999
10-17,03:00:00,46542
10-17,03:10:00,45951
10-17,03:20:00,45320
10-17,03:30:00,44725
10-17,03:40:00,44296
10-17,03:50:00,43641
10-17,04:00:00,42991
10-17,04:10:00,42330
10-17,04:20:00,41832
10-17,04:30:00,41322
10-17,04:40:00,40933
10-17,04:50:00,40606
10-17,05:00:00,39811
10-17,05:10:00,39084
10-17,05:20:00,38324
10-17,05:30:00,37714
10-17,05:40:00,37050
10-17,05:50:00,36385
10-17,06:00:00,35661
10-17,06:10:00,34795
10-17,06:20:00,34283
10-17,06:30:00,33892
10-17,06:40:00,33606
10-17,06:50:00,33233
10-17,07:00:00,33089
10-17,07:10:00,32759
10-17,07:20:00,32696
10-17,07:30:00,32690
10-17,07:40:00,32768
10-17,07:50:00,32904
10-17,08:00:00,32925
10-17,08:10:00,33100
10-17,08:20:00,33180
10-17,08:30:00,33214
10-17,08:40:00,33570
10-17,08:50:00,33987
10-17,09:00:00,34064
10-17,09:10:00,34251
10-17,09:20:00,34518
10-17,09:30:00,34734
10-17,09:40:00,35195
10-17,09:50:00,35447
10-17,10:00:00,35803
10-17,10:10:00,36420
