date,time,players
10-14,23:20:00,34934
10-14,23:30:00,35020
10-14,23:40:00,35262
10-14,23:50:00,35475
10-15,00:00:00,35664
10-15,00:10:00,35981
10-15,00:20:00,36541
10-15,00:30:00,36991
10-15,00:40:00,37791
10-15,00:50:00,38339
10-15,01:00:00,38910
10-15,01:10:00,39532
10-15,01:20:00,40163
10-15,01:30:00,40806
10-15,01:40:00,41537
10-15,01:50:00,42166
10-15,02:00:00,42869
10-15,02:10:00,43592
10-15,02:20:00,44237
10-15,02:30:00,44853
10-15,02:40:00,45512
10-15,02:50:00,46133
10-15,03:00:00,46254
10-15,03:10:00,46186
10-15,03:20:00,46376
10-15,03:30:00,46304
10-15,03:40:00,46441
10-15,03:50:00,46554
10-15,04:00:00,46750
10-15,04:10:00,47536
10-15,04:20:00,48502
10-15,04:30:00,49598
10-15,04:40:00,50972
10-15,04:50:00,51676
10-15,05:00:00,51914
10-15,05:10:00,51867
10-15,05:20:00,51869
10-15,05:30:00,51898
10-15,05:40:00,51740
10-15,05:50:00,51390
10-15,06:00:00,51378
10-15,06:10:00,51494
10-15,06:20:00,51768
10-15,06:30:00,52246
10-15,06:40:00,52971
10-15,06:50:00,53453
10-15,07:00:00,54124
10-15,07:10:00,54367
10-15,07:20:00,54844
10-15,07:30:00,55685
10-15,07:40:00,56407
10-15,07:50:00,57169
10-15,08:00:00,58183
10-15,08:10:00,58922
10-15,08:20:00,59681
10-15,08:30:00,60464
10-15,08:40:00,61135
10-15,08:50:00,61795
10-15,09:00:00,62238
10-15,09:10:00,62471
10-15,09:20:00,62448
10-15,09:30:00,62259
10-15,09:40:00,62382
10-15,09:50:00,62778
10-15,10:00:00,63304
10-15,10:10:00,64199
10-15,10:20:00,65648
10-15,10:30:00,67473
10-15,10:40:00,70081
10-15,10:50:00,72751
10-15,11:00:00,75870
10-15,11:10:00,80865
10-15,11:20:00,85845
10-15,11:30:00,90867
10-15,11:40:00,96152
10-15,11:50:00,101759
10-15,12:00:00,107711
10-15,12:10:00,115249
