date,time,players
10-15,06:50:00,21994
10-15,07:00:00,23502
10-15,07:10:00,40326
10-15,07:20:00,69603
10-15,07:30:00,96123
10-15,07:40:00,120152
10-15,07:50:00,141979
10-15,08:00:00,162322
10-15,08:10:00,181229
10-15,08:20:00,197711
10-15,08:30:00,212910
10-15,08:40:00,226518
10-15,08:50:00,237153
10-15,09:00:00,244410
10-15,09:10:00,250367
10-15,09:20:00,254668
10-15,09:30:00,257370
10-15,09:40:00,260525
10-15,09:50:00,263990
10-15,10:00:00,268035
10-15,10:10:00,272882
10-15,10:20:00,280316
10-15,10:30:00,288753
10-15,10:40:00,299839
10-15,10:50:00,313008
10-15,11:00:00,327357
10-15,11:10:00,345582
10-15,11:20:00,365258
10-15,11:30:00,385278
10-15,11:40:00,405575
10-15,11:50:00,425860
10-15,12:00:00,446696
10-15,12:10:00,470178
10-15,12:20:00,491589
10-15,12:30:00,512321
10-15,12:40:00,532401
10-15,12:50:00,550084
10-15,13:00:00,565630
10-15,13:10:00,581179
10-15,13:20:00,594849
10-15,13:30:00,605055
10-15,13:40:00,612241
10-15,13:50:00,616891
10-15,14:00:00,617542
10-15,14:10:00,616366
10-15,14:20:00,611203
10-15,14:30:00,602527
10-15,14:40:00,590244
10-15,14:50:00,575924
10-15,15:00:00,555691
10-15,15:10:00,530456
10-15,15:20:00,505982
10-15,15:30:00,481488
10-15,15:40:00,456446
10-15,15:50:00,431939
10-15,16:00:00,408181
10-15,16:10:00,383120
10-15,16:20:00,362096
10-15,16:30:00,343658
10-15,16:40:00,327627
10-15,16:50:00,313664
10-15,17:00:00,300278
10-15,17:10:00,288631
10-15,17:20:00,278393
10-15,17:30:00,269222
10-15,17:40:00,261206
10-15,17:50:00,253978
10-15,18:00:00,246507
10-15,18:10:00,238732
10-15,18:20:00,231743
10-15,18:30:00,225984
10-15,18:40:00,221161
10-15,18:50:00,215794
10-15,19:00:00,210505
10-15,19:10:00,204651
10-15,19:20:00,198966
10-15,19:30:00,193971
10-15,19:40:00,188945
10-15,19:50:00,184063
10-15,20:00:00,178419
10-15,20:10:00,172123
10-15,20:20:00,165989
10-15,20:30:00,160356
10-15,20:40:00,154941
10-15,20:50:00,149117
10-15,21:00:00,142682
10-15,21:10:00,136330
10-15,21:20:00,131503
10-15,21:30:00,124721
10-15,21:40:00,119922
10-15,21:50:00,115052
10-15,22:00:00,110277
10-15,22:10:00,105433
10-15,22:20:00,101087
10-15,22:30:00,96939
10-15,22:40:00,93114
10-15,22:50:00,89396
10-15,23:00:00,85429
10-15,23:10:00,81235
10-15,23:20:00,78690
10-15,23:30:00,76433
10-15,23:40:00,74811
10-15,23:50:00,73700
10-16,00:00:00,72777
10-16,00:10:00,72782
10-16,00:20:00,74247
10-16,00:30:00,76357
10-16,00:40:00,78881
10-16,00:50:00,81832
10-16,01:00:00,84598
10-16,01:10:00,87577
10-16,01:20:00,90555
10-16,01:30:00,94263
10-16,01:40:00,97949
10-16,01:50:00,101809
10-16,02:00:00,106408
10-16,02:10:00,111271
10-16,02:20:00,115913
10-16,02:30:00,120544
10-16,02:40:00,124578
10-16,02:50:00,128094
10-16,03:00:00,130938
10-16,03:10:00,133110
10-16,03:20:00,134789
10-16,03:30:00,136297
10-16,03:40:00,138071
10-16,03:50:00,140681
10-16,04:00:00,143323
10-16,04:10:00,147912
10-16,04:20:00,153937
10-16,04:30:00,160253
10-16,04:40:00,166623
10-16,04:50:00,172290
10-16,05:00:00,177262
10-16,05:10:00,182654
10-16,05:20:00,187576
10-16,05:30:00,192512
10-16,05:40:00,197457
10-16,05:50:00,202271
10-16,06:00:00,206330
10-16,06:10:00,211101
10-16,06:20:00,216042
10-16,06:30:00,221388
10-16,06:40:00,226617
10-16,06:50:00,231649
10-16,07:00:00,236047
10-16,07:10:00,240019
10-16,07:20:00,244946
10-16,07:30:00,249036
10-16,07:40:00,253501
10-16,07:50:00,256493
10-16,08:00:00,258484
10-16,08:10:00,259795
10-16,08:20:00,262102
10-16,08:30:00,263389
10-16,08:40:00,263808
10-16,08:50:00,263459
10-16,09:00:00,261401
10-16,09:10:00,258378
10-16,09:20:00,256349
10-16,09:30:00,255041
10-16,09:40:00,254291
10-16,09:50:00,254599
10-16,10:00:00,256322
10-16,10:10:00,259999
10-16,10:20:00,266917
10-16,10:30:00,275679
10-16,10:40:00,286983
10-16,10:50:00,302150
10-16,11:00:00,318452
10-16,11:10:00,337019
10-16,11:20:00,356601
10-16,11:30:00,377878
10-16,11:40:00,402097
10-16,11:50:00,424805
10-16,12:00:00,447184
10-16,12:10:00,470597
10-16,12:20:00,492668
10-16,12:30:00,514847
10-16,12:40:00,535638
10-16,12:50:00,555184
10-16,13:00:00,570500
10-16,13:10:00,586352
10-16,13:20:00,600345
10-16,13:30:00,611061
10-16,13:40:00,618456
10-16,13:50:00,621238
10-16,14:00:00,621278
10-16,14:10:00,617300
10-16,14:20:00,611621
10-16,14:30:00,602304
10-16,14:40:00,588935
10-16,14:50:00,572058
10-16,15:00:00,550508
10-16,15:10:00,525701
10-16,15:20:00,502182
10-16,15:30:00,477797
10-16,15:40:00,452970
10-16,15:50:00,429229
10-16,16:00:00,405595
10-16,16:10:00,380477
10-16,16:20:00,359367
10-16,16:30:00,341449
10-16,16:40:00,325879
10-16,16:50:00,312290
10-16,17:00:00,299818
10-16,17:10:00,287984
10-16,17:20:00,277098
10-16,17:30:00,267615
10-16,17:40:00,259492
10-16,17:50:00,252250
10-16,18:00:00,244226
10-16,18:10:00,237068
10-16,18:20:00,230680
10-16,18:30:00,224927
10-16,18:40:00,219274
10-16,18:50:00,213726
10-16,19:00:00,208812
10-16,19:10:00,202445
10-16,19:20:00,196850
10-16,19:30:00,191320
10-16,19:40:00,186169
10-16,19:50:00,180839
10-16,20:00:00,174975
10-16,20:10:00,169105
10-16,20:20:00,163351
10-16,20:30:00,157764
10-16,20:40:00,151875
10-16,20:50:00,146799
10-16,21:00:00,141051
10-16,21:10:00,135213
10-16,21:20:00,129563
10-16,21:30:00,124117
10-16,21:40:00,119600
10-16,21:50:00,114889
10-16,22:00:00,109996
10-16,22:10:00,105068
10-16,22:20:00,100793
10-16,22:30:00,96561
10-16,22:40:00,92144
10-16,22:50:00,88371
10-16,23:00:00,84665
