date,time,players
10-16,09:00:00,25089
10-16,09:10:00,25227
10-16,09:20:00,25451
10-16,09:30:00,25647
10-16,09:40:00,25882
10-16,09:50:00,26156
10-16,10:00:00,26307
10-16,10:10:00,26360
10-16,10:20:00,26758
10-16,10:30:00,27253
10-16,10:40:00,27671
10-16,10:50:00,28311
10-16,11:00:00,28823
10-16,11:10:00,29379
10-16,11:20:00,30047
10-16,11:30:00,30857
10-16,11:40:00,31906
10-16,11:50:00,32655
10-16,12:00:00,33447
10-16,12:10:00,34352
10-16,12:20:00,35369
10-16,12:30:00,36382
10-16,12:40:00,37385
10-16,12:50:00,38250
10-16,13:00:00,39207
10-16,13:10:00,40207
10-16,13:20:00,41204
10-16,13:30:00,42103
10-16,13:40:00,43065
10-16,13:50:00,43863
10-16,14:00:00,44437
10-16,14:10:00,45189
10-16,14:20:00,45771
10-16,14:30:00,46291
10-16,14:40:00,46675
10-16,14:50:00,46973
10-16,15:00:00,46970
10-16,15:10:00,46812
10-16,15:20:00,46897
10-16,15:30:00,47062
10-16,15:40:00,47061
10-16,15:50:00,47047
10-16,16:00:00,46927
10-16,16:10:00,46831
10-16,16:20:00,47017
10-16,16:30:00,47123
10-16,16:40:00,47419
10-16,16:50:00,47649
10-16,17:00:00,47997
10-16,17:10:00,48526
10-16,17:20:00,49016
10-16,17:30:00,49728
10-16,17:40:00,50392
10-16,17:50:00,50997
10-16,18:00:00,51646
10-16,18:10:00,52611
10-16,18:20:00,53555
10-16,18:30:00,54183
10-16,18:40:00,55203
10-16,18:50:00,55933
10-16,19:00:00,56510
10-16,19:10:00,56896
10-16,19:20:00,57319
10-16,19:30:00,57512
10-16,19:40:00,57686
10-16,19:50:00,57656
10-16,20:00:00,57431
10-16,20:10:00,56797
10-16,20:20:00,56123
10-16,20:30:00,55323
10-16,20:40:00,54550
10-16,20:50:00,53636
10-16,21:00:00,52645
10-16,21:10:00,51335
10-16,21:20:00,50093
10-16,21:30:00,48868
10-16,21:40:00,47747
10-16,21:50:00,46810
10-16,22:00:00,45887
10-16,22:10:00,44764
10-16,22:20:00,43927
10-16,22:30:00,43350
10-16,22:40:00,42857
10-16,22:50:00,42226
10-16,23:00:00,42145
10-16,23:10:00,42035
10-16,23:20:00,42116
10-16,23:30:00,42086
10-16,23:40:00,42385
10-16,23:50:00,42635
10-17,00:00:00,42923
10-17,00:10:00,43610
10-17,00:20:00,44210
10-17,00:30:00,44733
10-17,00:40:00,45211
10-17,00:50:00,45663
10-17,01:00:00,46197
10-17,01:10:00,46491
10-17,01:20:00,46956
