date,time,players
10-14,22:30:00,39094
10-14,22:40:00,38560
10-14,22:50:00,38105
10-14,23:00:00,37617
10-14,23:10:00,37160
10-14,23:20:00,37044
10-14,23:30:00,36992
10-14,23:40:00,36908
10-14,23:50:00,36947
10-15,00:00:00,37295
10-15,00:10:00,37805
10-15,00:20:00,38594
10-15,00:30:00,39450
10-15,00:40:00,40415
10-15,00:50:00,41260
10-15,01:00:00,42203
10-15,01:10:00,43330
10-15,01:20:00,44485
10-15,01:30:00,45201
10-15,01:40:00,46276
10-15,01:50:00,47752
10-15,02:00:00,49377
10-15,02:10:00,51340
10-15,02:20:00,53702
10-15,02:30:00,55712
10-15,02:40:00,57543
10-15,02:50:00,59244
10-15,03:00:00,60267
10-15,03:10:00,61270
10-15,03:20:00,62014
10-15,03:30:00,62970
10-15,03:40:00,63971
10-15,03:50:00,65596
10-15,04:00:00,67705
10-15,04:10:00,70844
10-15,04:20:00,74733
10-15,04:30:00,78325
10-15,04:40:00,81775
10-15,04:50:00,84136
10-15,05:00:00,85075
10-15,05:10:00,85464
10-15,05:20:00,85600
10-15,05:30:00,85361
10-15,05:40:00,84542
10-15,05:50:00,83818
10-15,06:00:00,83638
10-15,06:10:00,83716
10-15,06:20:00,84212
10-15,06:30:00,84958
10-15,06:40:00,85906
10-15,06:50:00,87030
10-15,07:00:00,88051
10-15,07:10:00,89152
10-15,07:20:00,90328
10-15,07:30:00,91465
10-15,07:40:00,92747
10-15,07:50:00,94433
10-15,08:00:00,96517
10-15,08:10:00,98574
10-15,08:20:00,100540
10-15,08:30:00,102354
10-15,08:40:00,103730
10-15,08:50:00,105012
10-15,09:00:00,105909
10-15,09:10:00,106462
10-15,09:20:00,106824
10-15,09:30:00,106810
10-15,09:40:00,107053
10-15,09:50:00,107406
10-15,10:00:00,108013
10-15,10:10:00,108841
10-15,10:20:00,110234
10-15,10:30:00,112045
10-15,10:40:00,114441
10-15,10:50:00,117264
10-15,11:00:00,120765
10-15,11:10:00,125261
10-15,11:20:00,129484
10-15,11:30:00,134819
10-15,11:40:00,139749
10-15,11:50:00,144688
10-15,12:00:00,149810
10-15,12:10:00,155540
10-15,12:20:00,161038
10-15,12:30:00,166423
10-15,12:40:00,172164
10-15,12:50:00,177315
10-15,13:00:00,182603
10-15,13:10:00,187544
10-15,13:20:00,192253
10-15,13:30:00,196481
10-15,13:40:00,200314
10-15,13:50:00,202599
10-15,14:00:00,203770
10-15,14:10:00,203638
10-15,14:20:00,202609
10-15,14:30:00,200901
10-15,14:40:00,197198
10-15,14:50:00,192585
10-15,15:00:00,185270
10-15,15:10:00,175576
10-15,15:20:00,166926
10-15,15:30:00,158691
10-15,15:40:00,149700
10-15,15:50:00,141020
10-15,16:00:00,132763
10-15,16:10:00,124144
10-15,16:20:00,116248
10-15,16:30:00,109836
10-15,16:40:00,104001
10-15,16:50:00,98768
10-15,17:00:00,94135
10-15,17:10:00,89467
10-15,17:20:00,85434
10-15,17:30:00,82046
10-15,17:40:00,78762
10-15,17:50:00,75683
10-15,18:00:00,73211
10-15,18:10:00,70798
10-15,18:20:00,68519
10-15,18:30:00,66420
10-15,18:40:00,64412
10-15,18:50:00,62674
10-15,19:00:00,61107
10-15,19:10:00,59375
10-15,19:20:00,57928
10-15,19:30:00,56593
10-15,19:40:00,55238
10-15,19:50:00,54055
10-15,20:00:00,52727
10-15,20:10:00,51472
10-15,20:20:00,50228
10-15,20:30:00,49175
10-15,20:40:00,48123
10-15,20:50:00,47065
10-15,21:00:00,46116
10-15,21:10:00,45301
10-15,21:20:00,44439
10-15,21:30:00,43555
10-15,21:40:00,42747
10-15,21:50:00,41872
10-15,22:00:00,41171
10-15,22:10:00,40313
10-15,22:20:00,39660
10-15,22:30:00,39115
10-15,22:40:00,38463
10-15,22:50:00,38062
10-15,23:00:00,37682
10-15,23:10:00,37196
10-15,23:20:00,37010
10-15,23:30:00,36878
10-15,23:40:00,36740
10-15,23:50:00,36694
10-16,00:00:00,37137
10-16,00:10:00,37525
10-16,00:20:00,38232
10-16,00:30:00,39179
10-16,00:40:00,40138
10-16,00:50:00,40854
10-16,01:00:00,42004
10-16,01:10:00,43074
10-16,01:20:00,44247
10-16,01:30:00,45266
10-16,01:40:00,46421
10-16,01:50:00,47632
10-16,02:00:00,49368
10-16,02:10:00,51267
10-16,02:20:00,53461
10-16,02:30:00,55400
10-16,02:40:00,57317
10-16,02:50:00,58840
10-16,03:00:00,60134
10-16,03:10:00,61186
10-16,03:20:00,61954
10-16,03:30:00,62860
10-16,03:40:00,63700
10-16,03:50:00,65109
10-16,04:00:00,67339
10-16,04:10:00,70266
10-16,04:20:00,74020
10-16,04:30:00,77433
10-16,04:40:00,80478
10-16,04:50:00,82377
10-16,05:00:00,83612
10-16,05:10:00,83695
10-16,05:20:00,83777
10-16,05:30:00,83260
10-16,05:40:00,82547
10-16,05:50:00,81729
10-16,06:00:00,81328
10-16,06:10:00,81426
10-16,06:20:00,81970
10-16,06:30:00,82420
10-16,06:40:00,83242
10-16,06:50:00,83956
10-16,07:00:00,84721
10-16,07:10:00,85372
10-16,07:20:00,86858
10-16,07:30:00,87898
10-16,07:40:00,89360
10-16,07:50:00,91652
10-16,08:00:00,93769
10-16,08:10:00,95390
10-16,08:20:00,97897
10-16,08:30:00,100020
10-16,08:40:00,101884
10-16,08:50:00,103290
10-16,09:00:00,104129
10-16,09:10:00,104716
10-16,09:20:00,105254
10-16,09:30:00,105716
10-16,09:40:00,106100
10-16,09:50:00,106731
10-16,10:00:00,107273
