date,time,players
10-16,12:40:00,31003
10-16,12:50:00,31473
10-16,13:00:00,31716
10-16,13:10:00,32474
10-16,13:20:00,33201
10-16,13:30:00,33743
10-16,13:40:00,34384
10-16,13:50:00,34900
10-16,14:00:00,35281
10-16,14:10:00,36057
10-16,14:20:00,36771
10-16,14:30:00,37404
10-16,14:40:00,37973
10-16,14:50:00,38485
10-16,15:00:00,38704
10-16,15:10:00,39649
10-16,15:20:00,40608
10-16,15:30:00,41116
10-16,15:40:00,41873
10-16,15:50:00,42619
10-16,16:00:00,43071
10-16,16:10:00,43793
10-16,16:20:00,44483
10-16,16:30:00,45111
10-16,16:40:00,45507
10-16,16:50:00,45997
10-16,17:00:00,46111
10-16,17:10:00,46742
10-16,17:20:00,47209
10-16,17:30:00,47771
10-16,17:40:00,48151
10-16,17:50:00,48422
10-16,18:00:00,48362
10-16,18:10:00,48450
10-16,18:20:00,48814
10-16,18:30:00,48950
10-16,18:40:00,49120
10-16,18:50:00,49046
10-16,19:00:00,48893
10-16,19:10:00,48527
10-16,19:20:00,48513
10-16,19:30:00,48169
10-16,19:40:00,47612
10-16,19:50:00,47040
10-16,20:00:00,46205
10-16,20:10:00,45251
10-16,20:20:00,44648
10-16,20:30:00,43854
10-16,20:40:00,42991
10-16,20:50:00,42134
10-16,21:00:00,41096
10-16,21:10:00,39181
10-16,21:20:00,38549
10-16,21:30:00,37782
10-16,21:40:00,37096
10-16,21:50:00,36299
10-16,22:00:00,35582
10-16,22:10:00,34412
10-16,22:20:00,33898
10-16,22:30:00,33314
10-16,22:40:00,32775
10-16,22:50:00,32248
10-16,23:00:00,31662
10-16,23:10:00,30965
10-16,23:20:00,30615
10-16,23:30:00,30286
10-16,23:40:00,29841
10-16,23:50:00,29492
10-17,00:00:00,29219
10-17,00:10:00,28588
10-17,00:20:00,28380
10-17,00:30:00,28000
10-17,00:40:00,27753
10-17,00:50:00,27626
10-17,01:00:00,27290
10-17,01:10:00,26760
10-17,01:20:00,26497
10-17,01:30:00,26303
10-17,01:40:00,26031
10-17,01:50:00,25701
10-17,02:00:00,25343
10-17,02:10:00,24827
10-17,02:20:00,24617
10-17,02:30:00,24331
10-17,02:40:00,24040
10-17,02:50:00,23618
10-17,03:00:00,23251
10-17,03:10:00,22660
10-17,03:20:00,22400
10-17,03:30:00,22182
10-17,03:40:00,21554
10-17,03:50:00,21387
10-17,04:00:00,21144
10-17,04:10:00,20660
10-17,04:20:00,20495
10-17,04:30:00,20336
10-17,04:40:00,20073
10-17,04:50:00,19992
10-17,05:00:00,19772
10-17,05:10:00,19500
10-17,05:20:00,19421
10-17,05:30:00,19376
10-17,05:40:00,19398
10-17,05:50:00,19358
10-17,06:00:00,19405
10-17,06:10:00,19404
10-17,06:20:00,19586
10-17,06:30:00,19696
10-17,06:40:00,19847
10-17,06:50:00,19938
10-17,07:00:00,19908
10-17,07:10:00,20150
10-17,07:20:00,20384
10-17,07:30:00,20601
10-17,07:40:00,20957
10-17,07:50:00,21166
10-17,08:00:00,21327
10-17,08:10:00,21675
10-17,08:20:00,21995
10-17,08:30:00,22390
10-17,08:40:00,22720
10-17,08:50:00,22936
10-17,09:00:00,23076
10-17,09:10:00,23478
10-17,09:20:00,23907
10-17,09:30:00,24258
10-17,09:40:00,24699
10-17,09:50:00,25103
10-17,10:00:00,25306
10-17,10:10:00,25781
